id,name,desc,image_url
59712426,Arcana Force XV - The Fiend,"You can discard this card; add 1 ""Light Barrier"" from your Deck or GY to your hand. If this card is Summoned: Toss a coin and this card gains the appropriate effect.
● Heads: When an attack is declared involving this card: You can target 1 monster on the field; destroy it, and if you do, inflict 500 damage to its controller.
● Tails: If an attack is declared involving this card: Destroy all monsters on the field.",https://images.ygoprodeck.com/images/cards/59712426.jpg
97452817,Arcana Force XVIII - The Moon,"When this card is Summoned, toss a coin: ● Heads: During your Standby Phase, you can Special Summon 1 ""Moon Token"" (Fairy-Type/LIGHT/Level 1/ATK 0/DEF 0). ● Tails: During each of your End Phases, select 1 monster you control and give control of it to your opponent.",https://images.ygoprodeck.com/images/cards/97452817.jpg
23846921,Arcana Force XXI - The World,"When this card is Summoned, toss a coin: ● Heads: During your End Phase, you can send 2 monsters you control to the Graveyard to skip your opponent's next turn. ● Tails: During your opponent's Draw Phase, add the top card of their Graveyard to their hand.",https://images.ygoprodeck.com/images/cards/23846921.jpg
6150044,Arcana Knight Joker,"""Queen's Knight"" + ""Jack's Knight"" + ""King's Knight""
A Fusion Summon of this card can only be done with the above materials. Once per turn, when a Spell/Trap Card, or monster effect, is activated that targets this face-up card on the field (Quick Effect): You can discard the same type of card (Monster, Spell, or Trap); negate the effect.",https://images.ygoprodeck.com/images/cards/6150044.jpg
11819473,Arcana Reading,"Toss a coin and apply this effect. If ""Light Barrier"" is in your Field Zone, you can choose the effect instead.
● Heads: Add 1 card from your Deck to your hand that has a coin tossing effect, except ""Arcana Reading"".
● Tails: Your opponent adds 1 card from their Deck to their hand.
You can banish this card from your GY; immediately after this effect resolves, Normal Summon 1 ""Arcana Force"" monster.
You can only use each effect of ""Arcana Reading"" once per turn.",https://images.ygoprodeck.com/images/cards/11819473.jpg
93880808,Arcana Triumph Joker,"If this card is in your hand or GY: You can send 1 ""Queen's Knight"", ""King's Knight"", and ""Jack's Knight"" from your hand and/or face-up Monster Zone to the GY; Special Summon this card. This card gains 500 ATK x the combined number of cards in both players' hands. You can discard 1 card; destroy all face-up cards your opponent controls with the same type (Monster, Spell, or Trap) as the discarded card.",https://images.ygoprodeck.com/images/cards/93880808.jpg
40048324,Arcane Apprentice,"If this card is sent to the Graveyard for a Synchro Summon, you can add 1 ""Assault Mode Activate"" from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/40048324.jpg
55001420,Arcane Archer of the Forest,"While there is a Plant-Type monster on your side of the field, this card cannot be attacked. By Tributing 1 Plant-Type monster on your side of the field, destroy 1 Spell or Trap Card on the field.",https://images.ygoprodeck.com/images/cards/55001420.jpg
17896384,Arcane Barrier,"Each time a face-up Spellcaster monster(s) on the field is destroyed, place 1 Spell Counter on this card (max. 4). You can send this card and 1 face-up Spellcaster monster you control to the GY; draw 1 card for each Spell Counter that was on this card.",https://images.ygoprodeck.com/images/cards/17896384.jpg
31924889,Arcanite Magician,"1 Tuner + 1+ non-Tuner Spellcaster monsters
If this card is Synchro Summoned: Place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 1 Spell Counter from your field, then target 1 card your opponent controls; destroy that target.",https://images.ygoprodeck.com/images/cards/31924889.jpg
14553285,Arcanite Magician/Assault Mode,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". When this card is Special Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card to destroy all cards your opponent controls. When this card on the field is destroyed, you can Special Summon 1 ""Arcanite Magician"" from your Graveyard.",https://images.ygoprodeck.com/images/cards/14553285.jpg
45349196,Archfiend Black Skull Dragon,"1 Level 6 ""Archfiend"" Normal Monster + 1 ""Red-Eyes"" Normal Monster
You can only Special Summon ""Archfiend Black Skull Dragon(s)"" once per turn. If this card battles, your opponent's cards and effects cannot be activated until the end of the Damage Step. If damage calculation is performed involving this Fusion Summoned card, at the end of the Battle Phase: You can target 1 ""Red-Eyes"" Normal Monster in your Graveyard; inflict damage to your opponent equal to its ATK in the Graveyard, then shuffle it into the Deck.",https://images.ygoprodeck.com/images/cards/45349196.jpg
92039899,Archfiend Cavalry,"If this card on the field is destroyed by card effect and sent to the GY: You can target 1 ""Archfiend"" monster in your GY, except ""Archfiend Cavalry""; Special Summon it, but it cannot attack this turn.",https://images.ygoprodeck.com/images/cards/92039899.jpg
68371799,Archfiend Commander,"If you control an ""Archfiend"" card, you can Special Summon this card (from your hand), but it cannot attack this turn. You can only Special Summon ""Archfiend Commander"" once per turn this way. When Special Summoned this way: Target 1 ""Archfiend"" card you control; destroy that target. When this card is Tribute Summoned: You can target 1 Level 6 ""Archfiend"" monster in your Graveyard; Special Summon that target in face-up Defense Position.",https://images.ygoprodeck.com/images/cards/68371799.jpg
57624336,Archfiend Eccentrick,"[ Pendulum Effect ] 
You can target 1 other Spell/Trap on the field; destroy both it and this card. You can only use this effect of ""Archfiend Eccentrick"" once per turn.
[ Monster Effect ] 
You can Tribute this card, then target 1 monster on the field; destroy it. You can only use this effect of ""Archfiend Eccentrick"" once per turn.",https://images.ygoprodeck.com/images/cards/57624336.jpg
28423537,"Archfiend Emperor, the First Lord of Horror","You can Normal Summon this card without Tributing, but its original ATK/DEF become halved. If Summoned this way, this card is destroyed during the End Phase. You cannot Special Summon any monsters, except Fiend monsters. Once per turn: You can banish 1 ""Archfiend"" card from your hand or GY, then target 1 card on the field; destroy it.",https://images.ygoprodeck.com/images/cards/28423537.jpg
31766317,Archfiend Empress,"If (exactly) 1 face-up DARK Fiend-Type monster on the field, except this card, would be destroyed, you can remove from play 1 DARK Fiend-Type monster from your Graveyard, instead. When this card is destroyed and sent from the field to the Graveyard, you can select 1 Level 6 or higher DARK Fiend-Type monster in your Graveyard, except ""Archfiend Empress"", and Special Summon it.",https://images.ygoprodeck.com/images/cards/31766317.jpg
48675364,Archfiend General,"You can discard this card to the Graveyard to add 1 ""Pandemonium"" from your Deck to your hand. If this card is on the field but ""Pandemonium"" is not on the field, destroy this card.",https://images.ygoprodeck.com/images/cards/48675364.jpg
84341431,Archfiend Giant,"If this face-up card on the field would be destroyed by a card effect, you can pay 500 LP instead. This effect can only be used once while this card is face-up on the field. If this card is destroyed by a card effect and sent to the Graveyard: You can Special Summon 1 ""Archfiend"" monster from your hand.",https://images.ygoprodeck.com/images/cards/84341431.jpg
66540884,Archfiend Heiress,"If this card is sent to the Graveyard because of a card effect or being destroyed by battle: You can add 1 ""Archfiend"" card from your Deck to your hand, except ""Archfiend Heiress"". You can only use the effect of ""Archfiend Heiress"" once per turn.",https://images.ygoprodeck.com/images/cards/66540884.jpg
14430063,Archfiend Interceptor,"While you control this face-up Attack Position card, when an opponent's monster declares an attack, inflict 500 damage to your opponent.",https://images.ygoprodeck.com/images/cards/14430063.jpg
75889523,Archfiend Marmot of Nefariousness,An air marmot that has a nefarious horn and wings. It attacks by throwing acorns.,https://images.ygoprodeck.com/images/cards/75889523.jpg
15150371,Archfiend Mirror,"A wicked mirror that hypnotizes enemies, diverting attacks from their intended targets.",https://images.ygoprodeck.com/images/cards/15150371.jpg
63883999,Archfiend Palabyrinth,"All Fiend-Type monsters you control gain 500 ATK. You can target 1 ""Archfiend"" monster you control; banish 1 other Fiend-Type monster you control, and if you do, Special Summon from your hand, Deck, or Graveyard, 1 ""Archfiend"" monster with same Level as the targeted monster. You can only use this effect of ""Archfiend Palabyrinth"" once per turn.",https://images.ygoprodeck.com/images/cards/63883999.jpg
49881766,Archfiend Soldier,An expert at battle who belongs to a crack diabolical unit. He's famous because he always gets the job done.,https://images.ygoprodeck.com/images/cards/49881766.jpg
59969392,Archfiend Zombie-Skull,"""Plaguespreader Zombie"" + 2+ non-Tuner Zombie monsters
Zombie monsters you control cannot be destroyed by card effects.",https://images.ygoprodeck.com/images/cards/59969392.jpg
50287060,Archfiend of Gilfer,When this card is sent to the Graveyard: You can target 1 face-up monster on the field; equip that target with this card. That monster loses 500 ATK while equipped with this card.,https://images.ygoprodeck.com/images/cards/50287060.jpg
53008933,Archfiend's Advent,"While you control ""Shining Sarcophagus"", you can Normal Summon this card without Tributing. Other monsters you control gain 500 ATK, during your turn only. If this card is Normal or Special Summoned: You can target 1 monster your opponent controls; take control of it until the End Phase, but that monster cannot attack unless you controlled ""Shining Sarcophagus"" when this effect was activated. You can only use this effect of ""Archfiend's Advent"" once per turn.",https://images.ygoprodeck.com/images/cards/53008933.jpg
61248471,Archfiend's Ascent,"2 Level 6 monsters
This card's name becomes ""Summoned Skull"" on the field, but is still treated as an ""Archfiend"" card. If ""Summoned Skull(s)"" you control would be destroyed by battle or card effect, you can detach 1 material from this card instead. If this Xyz Summoned card you control is sent to your GY by an opponent's card: You can Special Summon 1 ""Summoned Skull"" from your hand, Deck, or GY.",https://images.ygoprodeck.com/images/cards/61248471.jpg
95825679,Archfiend's Awakening,"You can Ritual Summon this card with ""Contract with the Abyss"". This card's name becomes ""Summoned Skull"" on the field, but is still treated as an ""Archfiend"" card. Cannot be destroyed by battle, except by battle with a Ritual Monster, and cannot be destroyed by monster effects, except those of Ritual Monsters. If this Ritual Summoned card you control is sent to your GY by an opponent's card: You can Special Summon 1 ""Summoned Skull"" from your hand, Deck, or GY.",https://images.ygoprodeck.com/images/cards/95825679.jpg
64635042,Archfiend's Call,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Summoned Skull"" on the field, but is still treated as an ""Archfiend"" card. Your opponent cannot target any ""Summoned Skull"" you control with card effects. If this Synchro Summoned card you control is sent to your GY by an opponent's card: You can Special Summon 1 ""Summoned Skull"" from your hand, Deck, or GY.",https://images.ygoprodeck.com/images/cards/64635042.jpg
300302057,Archfiend's Conscription,"You cannot Summon/Set non-Fiend monsters. Once per turn, during your Main Phase, you can roll a six-sided die. If you do, you lose LP equal to the result x 200, but if the result is 2, 3, or 4, you can Special Summon 1 ""Archfiend"" monster with a Level equal to the result from your hand, Deck, or GY.",https://images.ygoprodeck.com/images/cards/300302057.jpg
5168381,Archfiend's Ghastly Glitch,"If you control a Fiend monster: Target 1 card on the field; destroy it, then, you can send 1 Fiend monster from your Deck to the GY.",https://images.ygoprodeck.com/images/cards/5168381.jpg
32775808,Archfiend's Manifestation,"""Summoned Skull"" + 1 DARK monster
This card's name becomes ""Summoned Skull"" on the field, but is still treated as an ""Archfiend"" card. All ""Summoned Skull"" you control gain 500 ATK. If this Fusion Summoned card you control is sent to your GY by an opponent's card: You can Special Summon 1 ""Summoned Skull"" from your hand, Deck, or GY.",https://images.ygoprodeck.com/images/cards/32775808.jpg
22796548,Archfiend's Oath,"Once per turn: You can pay 500 Life Points, then declare 1 card name; excavate the top card of your Deck, and if it is the declared card, add it to your hand. Otherwise, send it to the Graveyard.",https://images.ygoprodeck.com/images/cards/22796548.jpg
300302058,Archfiend's Promotion,"Once per turn, during your Main Phase, if you control ""Vilepawn Archfiend"" and your opponent controls no card in its same column, you can Tribute it to Special Summon 1 Level 8 or lower ""Archfiend"" monster from your hand or Deck that has ""Queen"", ""Bishop"" , ""Rook"", or ""Knight"" in its name.",https://images.ygoprodeck.com/images/cards/300302058.jpg
56246017,Archfiend's Roar,"Pay 500 Life Points, then target 1 ""Archfiend"" monster in your Graveyard; Special Summon that target. It cannot be Tributed. Destroy it during the End Phase of this turn.",https://images.ygoprodeck.com/images/cards/56246017.jpg
21438286,Archfiend's Staff of Despair,"Equip only to a monster you control. During your Main Phase: You can make all monsters your opponent currently controls lose ATK equal to half the equipped monster's ATK, until the end of this turn (even if this card leaves the field). If this card is sent to the GY while equipped to a monster: You can pay 1000 LP; return this card to your hand. You can only use each effect of ""Archfiend's Staff of Despair"" once per turn.",https://images.ygoprodeck.com/images/cards/21438286.jpg
59509952,Archlord Kristya,"If you have exactly 4 Fairy monsters in your GY, you can Special Summon this card (from your hand). If Summoned this way: Target 1 Fairy monster in your GY; add that target to your hand. Neither player can Special Summon monsters. If this face-up card would be sent from the field to the GY, place it on top of the Deck, instead.",https://images.ygoprodeck.com/images/cards/59509952.jpg
18378582,Archlord Zerato,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 face-up ""Warrior of Zera"" on your side of the field while ""The Sanctuary in the Sky"" is on the field. If ""The Sanctuary in the Sky"" is on your side of the field, by discarding 1 LIGHT Monster Card from your hand to the Graveyard, destroy all monsters on your opponent's side of the field. If ""The Sanctuary in the Sky"" is not on your side of the field, this effect is not applied.",https://images.ygoprodeck.com/images/cards/18378582.jpg
33212663,Archnemeses Eschatos,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 3 monsters with different Types from your GY and/or face-up field. Cannot be destroyed by card effects. You can declare 1 Monster Type on the field; destroy all monsters on the field with that Type, also until the end of the next turn, neither player can Special Summon monsters with that Type. You can only use this effect of ""Archnemeses Eschatos"" once per turn.",https://images.ygoprodeck.com/images/cards/33212663.jpg
6728559,Archnemeses Protos,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 3 monsters with different Attributes from your GY and/or face-up field. Cannot be destroyed by card effects. You can declare 1 monster Attribute on the field; destroy all monsters on the field with that Attribute, also until the end of the next turn, neither player can Special Summon monsters with that Attribute. You can only use this effect of ""Archnemeses Protos"" once per turn.",https://images.ygoprodeck.com/images/cards/6728559.jpg
38173725,Arcjet Lightcraft,"If you control no monsters, you can Normal Summon this card without Tributing. If this card is Normal or Special Summoned: You can target 1 Level 8 or lower Machine monster in your GY; Special Summon it in Defense Position, and if you do, its Level becomes 9, also negate its effects. You can only use this effect of ""Arcjet Lightcraft"" once per turn. You cannot Special Summon monsters from the Extra Deck, except Machine Xyz Monsters.",https://images.ygoprodeck.com/images/cards/38173725.jpg
40502912,Aria the Melodious Diva,"While this Special Summoned card is on the field, ""Melodious"" monsters you control cannot be targeted by card effects, or be destroyed by battle.",https://images.ygoprodeck.com/images/cards/40502912.jpg
75730490,Ariane the Labrynth Servant,"You can send 1 Normal Trap from your hand or that's Set on your field to the GY; Special Summon 1 Level 4 or lower Fiend monster from your Deck in Defense Position, except ""Ariane the Labrynth Servant"". If another monster(s) leaves the field by your Normal Trap effect (except during the Damage Step): You can draw 1 card, then you can apply this effect.
● From your hand, either Special Summon 1 Fiend monster, or Set 1 Spell/Trap.
You can only use each effect of ""Ariane the Labrynth Servant"" once per turn.",https://images.ygoprodeck.com/images/cards/75730490.jpg
1225009,Arianna the Labrynth Servant,"If this card is Normal or Special Summoned: You can add 1 ""Labrynth"" card from your Deck to your hand, except ""Arianna the Labrynth Servant"". If another monster(s) leaves the field by your Normal Trap effect (except during the Damage Step): You can draw 1 card, then you can apply this effect.
● From your hand, either Special Summon 1 Fiend monster, or Set 1 Spell/Trap.
You can only use 1 ""Arianna the Labrynth Servant"" effect per turn, and only once that turn.",https://images.ygoprodeck.com/images/cards/1225009.jpg
73602965,Arias the Labrynth Butler,"During the Main Phase (Quick Effect): You can send this card from your hand or field to the GY; Special Summon 1 ""Labrynth"" monster, or Set 1 Normal Trap, from your hand. The Set Normal Trap can be activated this turn. When your opponent activates a card or effect in response to your card or effect activation of a Normal Trap or a ""Labrynth"" card, except ""Arias the Labrynth Butler"" (Quick Effect): You can activate this effect in the GY; Special Summon this card. You can only use each effect of ""Arias the Labrynth Butler"" once per turn.",https://images.ygoprodeck.com/images/cards/73602965.jpg
56827051,"Ariel, Priestess of the Nekroz","Once per turn: You can reveal any number of ""Nekroz"" cards in your hand; increase or reduce this card's Level by the number of revealed cards until the end of this turn. If this card is Tributed by a card effect: You can add 1 ""Nekroz"" monster from your Deck to your hand, except a Ritual Monster. You can only use this effect of ""Ariel, Priestess of the Nekroz"" once per turn.",https://images.ygoprodeck.com/images/cards/56827051.jpg
65910922,"Arionpos, Serpent of the Ghoti","1 Tuner + 1+ non-Tuner monsters
If this card is Synchro Summoned: You can banish 1 Level 6 or lower Fish monster from your Deck. If this card is sent to the GY as Synchro Material: You can target 1 Fish monster in your GY; banish that target, then you can add 1 Fish monster with an equal or lower Level from your Deck to your hand. You can only use each effect of ""Arionpos, Serpent of the Ghoti"" once per turn.",https://images.ygoprodeck.com/images/cards/65910922.jpg
29904964,Arisen Gaia the Fierce Knight,"If your opponent controls more monsters than you do, you can Normal Summon this card without Tributing. If this card is Tributed: You can Special Summon 1 ""Black Luster Soldier"" monster from your hand or Graveyard. You can only use this effect of ""Arisen Gaia the Fierce Knight"" once per turn. When you Ritual Summon a ""Black Luster Soldier"" monster, you can banish this card from your Graveyard as 1 of the monsters required for the Ritual Summon.",https://images.ygoprodeck.com/images/cards/29904964.jpg
33282498,Arkbrave Dragon,"If this card is Special Summoned from the Graveyard: You can banish as many face-up Spell/Trap Cards your opponent controls as possible, and if you do, this card gains 200 ATK and DEF for each card banished. Once per turn, during the Standby Phase, if this card is in the Graveyard because it was sent there last turn: You can target 1 Level 7 or 8 Dragon-Type monster in your Graveyard, except ""Arkbrave Dragon""; Special Summon it.",https://images.ygoprodeck.com/images/cards/33282498.jpg
50687050,Arktos XII - Chronochasm Vaylantz,"[ Pendulum Effect ] 
You can activate 1 of these effects;
● Special Summon this card to your Main Monster Zone in its same column.
● Move 1 monster in your Main Monster Zone to an adjacent (horizontal) Monster Zone.
You can only use this effect of ""Arktos XII - Chronochasm Vaylantz"" once per turn.
[ Monster Effect ] 
2 Level 5 or higher ""Vaylantz"" monsters
Must first be Special Summoned (from your face-down Extra Deck) by Tributing the above cards. (Quick Effect): You can switch the locations of 2 monsters in your Main Monster Zones or 2 monsters in your opponent's Main Monster Zones. If a card in the Monster Zone moves to another Monster Zone (except during the Damage Step): You can destroy 1 card on the field. You can only use each effect of ""Arktos XII - Chronochasm Vaylantz"" once per turn.",https://images.ygoprodeck.com/images/cards/50687050.jpg
14708569,Arlownay,"A lady monster dwelling in a flower, she sprinkles the air with poisonous pollen.",https://images.ygoprodeck.com/images/cards/14708569.jpg
36151751,Arma Knight,An ammonite warrior that has protected the seas throughout history.,https://images.ygoprodeck.com/images/cards/36151751.jpg
88033975,"Armades, Keeper of Boundaries","1 Tuner + 1 or more non-Tuner monsters
If this card attacks or is attacked, your opponent cannot activate cards or effects until the end of the Damage Step.",https://images.ygoprodeck.com/images/cards/88033975.jpg
28493337,Armageddon Designator,"Banish 1 card from your hand; neither player can activate cards, or the effects of cards, with that name for the rest of this Duel.",https://images.ygoprodeck.com/images/cards/28493337.jpg
28985331,Armageddon Knight,When this card is Summoned: You can send 1 DARK monster from your Deck to the GY.,https://images.ygoprodeck.com/images/cards/28985331.jpg
53153481,Armaill,A strange warrior who manipulates three deadly blades with both hands and his tail.,https://images.ygoprodeck.com/images/cards/53153481.jpg
101206051,Armament Swarm,"Special Summon 1 Insect monster with 1000 or less ATK from your hand or Deck, and if you Special Summon it from the Deck, send 1 monster you control to the GY. You cannot Special Summon for the rest of this turn after this card resolves, except Insect monsters. If a face-up Insect Synchro Monster(s) you control is destroyed by battle or card effect while this card is in your GY: You can banish this card; add 1 ""Summoning Swarm"" from your Deck to your hand. You can only activate 1 ""Armament Swarm"" per turn.",https://images.ygoprodeck.com/images/cards/101206051.jpg
90374791,Armed Changer,"Send 1 Equip Spell Card from your hand to the Graveyard to activate this card. If the equipped monster destroys a monster by battle, the controller of this Equip Card can add 1 monster with ATK equal to or less than the equipped monster from their Graveyard to their hand.",https://images.ygoprodeck.com/images/cards/90374791.jpg
61606250,Armed Dragon Blitz,"Target 1 ""Armed Dragon"" monster you control; take 1 monster with the same name from your Deck or GY, and either add it to your hand or Special Summon it, ignoring its Summoning conditions, but it cannot attack directly. You can only activate 1 ""Armed Dragon Blitz"" per turn. You cannot Special Summon monsters the turn you activate this card, except Dragon monsters.",https://images.ygoprodeck.com/images/cards/61606250.jpg
75906310,Armed Dragon Catapult Cannon,"""VWXYZ-Dragon Catapult Cannon"" + ""Armed Dragon LV7""
Must first be Special Summoned (from your Extra Deck) during a Duel you Special Summoned both the above cards, by banishing the above cards from your field and/or GY. (You do not use ""Polymerization"".) Your opponent cannot activate cards or effects with the same name as any banished card. Once per turn, during your opponent's turn (Quick Effect): You can banish 1 card from your Deck or Extra Deck, face-up; banish all cards your opponent controls and in their GY.",https://images.ygoprodeck.com/images/cards/75906310.jpg
34611551,Armed Dragon Flash,"Special Summon 1 Level 3 ""Armed Dragon"" monster from your Deck in Defense Position. You can only activate 1 ""Armed Dragon Flash"" per turn.",https://images.ygoprodeck.com/images/cards/34611551.jpg
59464593,Armed Dragon LV10,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Armed Dragon LV7"". You can send 1 card from your hand to the Graveyard to destroy all face-up monsters your opponent controls.",https://images.ygoprodeck.com/images/cards/59464593.jpg
84425220,Armed Dragon LV10 White,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. You can banish ""Armed Dragon"" monsters from your field and/or GY whose total Levels equal 10; Special Summon this card from your hand, then you can add 1 ""White Veil"" from your Deck to your hand. You can only use this effect of ""Armed Dragon LV10 White"" once per turn. You take no effect damage. At the start of the Damage Step, if this card attacks: You can destroy 1 card on the field.",https://images.ygoprodeck.com/images/cards/84425220.jpg
980973,Armed Dragon LV3,"During your Standby Phase: You can send this card to the GY; Special Summon 1 ""Armed Dragon LV5"" from your hand or Deck.",https://images.ygoprodeck.com/images/cards/980973.jpg
46384672,Armed Dragon LV5,"You can send 1 monster from your hand to the GY, then target 1 monster your opponent controls with ATK less than or equal to the sent monster's ATK; destroy that target. During the End Phase, if this card destroyed a monster by battle this turn: You can send this card to the GY; Special Summon 1 ""Armed Dragon LV7"" from your hand or Deck.",https://images.ygoprodeck.com/images/cards/46384672.jpg
73879377,Armed Dragon LV7,"Cannot be Normal Summoned/Set. Must be Special Summoned by ""Armed Dragon LV5"". You can send 1 monster from your hand to the GY; destroy all monsters your opponent controls with ATK less than or equal to that sent monster's ATK.",https://images.ygoprodeck.com/images/cards/73879377.jpg
97091969,Armed Dragon Lightning,"If an ""Armed Dragon"" monster(s) you control would be destroyed by card effect, you can send this card to the GY instead. You can target 1 ""Armed Dragon"" monster you control, then activate 1 of these effects;
● It gains ATK equal to its Level x 100 (even if this card leaves the field).
● Add 1 ""Armed Dragon"" monster with an equal or lower Level than it from your GY to your hand.
You can only use this effect of ""Armed Dragon Lightning"" once per turn.",https://images.ygoprodeck.com/images/cards/97091969.jpg
58153103,Armed Dragon Thunder LV10,"If this card was Special Summoned by the effect of an ""Armed Dragon"" monster, it gains the following effects based on its ATK.
● 1+: Its name becomes ""Armed Dragon LV10"". ● 10+: Control of it cannot switch. ● 100+: Cannot be destroyed by battle. ● 1000+: Once per opponent's turn (Quick Effect): You can send 1 card from your hand to the GY, then target 1 other card on the field; destroy it, and if you do, this card gains 1000 ATK. ● 10000+: Once per turn: You can destroy all other cards on the field.",https://images.ygoprodeck.com/images/cards/58153103.jpg
57030525,Armed Dragon Thunder LV3,"This card's name becomes ""Armed Dragon LV3"" while on the field or in the GY. You can only use each of the following effects of ""Armed Dragon Thunder LV3"" once per turn. You can send 1 monster from your hand to the GY; send this card from the field to the GY, and if you do, Special Summon 1 Level 5 or lower ""Armed Dragon"" monster from your hand or Deck. If this card is sent to the GY to activate a Dragon monster's effect: You can draw 1 card.",https://images.ygoprodeck.com/images/cards/57030525.jpg
21546416,Armed Dragon Thunder LV5,"This card's name becomes ""Armed Dragon LV5"" while on the field or in the GY. You can only use each of the following effects of ""Armed Dragon Thunder LV5"" once per turn. You can send 1 monster from your hand to the GY; send this card from the field to the GY, and if you do, Special Summon 1 Level 7 or lower ""Armed Dragon"" monster from your hand or Deck. If this card is sent to the GY to activate a Dragon monster's effect: You can add 1 Level 5 or higher WIND Dragon monster from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/21546416.jpg
94141712,Armed Dragon Thunder LV7,"This card's name becomes ""Armed Dragon LV7"" while on the field or in the GY. You can only use each of the following effects of ""Armed Dragon Thunder LV7"" once per turn. You can send 1 monster from your hand to the GY; send this card from the field to the GY, and if you do, Special Summon 1 Level 10 or lower ""Armed Dragon"" monster from your hand or Deck. If this card is sent to the GY to activate a Dragon monster's effect: You can add 1 ""Armed Dragon"" card from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/94141712.jpg
57605303,Armed Dragon Thunderbolt,"Target 1 ""Armed Dragon"" monster you control; it gains 1000 ATK for each ""Armed Dragon"" monster in your GY with an equal or lower Level than it and with different names from each other, also for the rest of this turn, your opponent takes no battle damage from its attacks. You can banish this card from your GY, then target 1 ""Armed Dragon"" Spell in your GY; add it to your hand. You can only use 1 ""Armed Dragon Thunderbolt"" effect per turn, and only once that turn.",https://images.ygoprodeck.com/images/cards/57605303.jpg
75220074,"Armed Dragon, the Armored Dragon","When this card destroys an opponent's monster by battle: You can Special Summon 1 Level 5 or lower WIND Dragon monster from your hand or Deck, except ""Armed Dragon, the Armored Dragon"", but it cannot attack directly this turn.",https://images.ygoprodeck.com/images/cards/75220074.jpg
31817415,Armed Neos,"""Elemental HERO Neos"" + 1 ""Armed Dragon"" monster
Must be Fusion Summoned. If this card is Special Summoned: You can choose 1 Dragon monster in your GY and destroy all monsters your opponent controls with an equal or lower Level than it. When this card destroys a monster by battle: You can make this card gain the following effect.
● During the Main Phase (Quick Effect): You can Tribute this card; Special Summon 1 ""Elemental HERO"" Fusion Monster from your Extra Deck, ignoring its Summoning conditions.",https://images.ygoprodeck.com/images/cards/31817415.jpg
9076207,Armed Ninja,"FLIP: Target 1 Spell Card on the field; destroy that target. (If the target is Set, reveal it, and destroy it if it is a Spell Card. Otherwise, return it to its original position.)",https://images.ygoprodeck.com/images/cards/9076207.jpg
29330706,Armed Protector Dragon,Face-up Equip Cards you control cannot be destroyed by card effects. This card gains 500 ATK for each Equip Card equipped to this card.,https://images.ygoprodeck.com/images/cards/29330706.jpg
84430950,Armed Samurai - Ben Kei,"For each Equip Card equipped to this card, it gains 1 additional attack during each Battle Phase.",https://images.ygoprodeck.com/images/cards/84430950.jpg
20470500,Armed Sea Hunter,"After damage calculation, if this card battles an Effect Monster: Negate the effects of that monster (including in the Graveyard). You must control another face-up WATER monster to activate and to resolve this effect. If this card would be destroyed, you can destroy 1 face-up Level 3 or lower WATER monster you control instead.",https://images.ygoprodeck.com/images/cards/20470500.jpg
300302023,Armed and Ready!,"Once per Duel, during your Main Phase, you can send 1 ""LV"" monster you control to the GY, then Special Summon the ""LV"" monster mentioned in its text from your hand, Deck, or GY, as if it were Summoned by the sent monster's effect.",https://images.ygoprodeck.com/images/cards/300302023.jpg
36768783,"Armillyre, the Starleader Dragon","2 Effect Monsters
Cannot be used as Link Material. You can target 1 face-up monster this card points to; Special Summon 1 monster with the same original Level from your hand to your zone this card points to, in Defense Position, but negate its effects. You can only use this effect of ""Armillyre, the Starleader Dragon"" once per turn.",https://images.ygoprodeck.com/images/cards/36768783.jpg
43378048,Armityle the Chaos Phantasm,"""Uria, Lord of Searing Flames"" + ""Hamon, Lord of Striking Thunder"" + ""Raviel, Lord of Phantasms""
Must first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use ""Polymerization"".) Cannot be destroyed by battle. Gains 10,000 ATK during your turn only.",https://images.ygoprodeck.com/images/cards/43378048.jpg
60110982,Armityle the Chaos Phantasm - Phantom of Fury,"""Uria, Lord of Searing Flames"" + ""Hamon, Lord of Striking Thunder"" + ""Raviel, Lord of Phantasms""
This card's name becomes ""Armityle the Chaos Phantasm"" while on the field. Once per turn, during your Main Phase: You can give control of this card to your opponent. Once per turn, during the End Phase, if this card's control was changed this turn: Banish all cards you control, then the owner of this card can Special Summon 1 ""Armityle the Chaos Phantasm"" from their Extra Deck, ignoring its Summoning conditions.",https://images.ygoprodeck.com/images/cards/60110982.jpg
